source_id,source_name,website,rss_url,category,tier,authority_score,enabled,country,source_type,collection_method,notes
leg_1096,MT - Montana Standard Butte,mtstandard.com,https://mtstandard.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1097,MT - Livingston Enterprise,livingstonenterprise.com,https://www.livingstonenterprise.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1098,MT - Montana Public Radio,mtpr.org,https://www.mtpr.org/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1099,NE - Columbus Telegram,columbustelegram.com,https://www.columbustelegram.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1100,NE - Hastings Tribune,hastingstribune.com,https://www.hastingstribune.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1101,NE - York News-Times,yorknewstimes.com,https://www.yorknewstimes.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1102,NE - North Platte Telegraph,nptelegraph.com,https://www.nptelegraph.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1103,NE - Nebraska Examiner,nebraskaexaminer.com,https://nebraskaexaminer.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1104,NE - NET Nebraska,netnebraska.org,https://netnebraska.org/feed,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1105,NV - Elko Daily Free Press,elkodaily.com,https://www.elkodaily.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1106,NV - Reno News & Review,newsreview.com,https://www.newsreview.com/reno/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1107,NV - Nevada Current,nevadacurrent.com,https://nevadacurrent.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1108,NV - Nevada Appeal Carson City,nevadaappeal.com,https://www.nevadaappeal.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1109,NH - Portsmouth Herald,seacoastonline.com,https://www.seacoastonline.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1110,NH - Nashua Telegraph,nashuatelegraph.com,https://www.nashuatelegraph.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1111,NH - NH Bulletin,newhampshirebulletin.com,https://newhampshirebulletin.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1112,NH - InDepthNH,indepthnh.org,https://indepthnh.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1113,NJ - Trentonian,trentonian.com,https://www.trentonian.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1114,NJ - Atlantic City Press,pressofatlanticcity.com,https://www.pressofatlanticcity.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1115,NJ - Vineland Daily Journal,thedailyjournal.com,https://www.thedailyjournal.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1116,NJ - Morristown Daily Record,dailyrecord.com,https://www.dailyrecord.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1117,NJ - New Jersey Monitor,newjerseymonitor.com,https://newjerseymonitor.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1118,NM - Silver City Daily Press,scdailypress.com,https://www.scdailypress.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1119,NM - Clovis Media,clovisnews.com,https://www.clovisnews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1120,NM - Taos News,taosnews.com,https://www.taosnews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1121,NM - Source New Mexico,sourcenm.com,https://sourcenm.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1122,NY - Ithaca Journal,ithacajournal.com,https://www.ithacajournal.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1123,NY - Elmira Star-Gazette,stargazette.com,https://www.stargazette.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1124,NY - Plattsburgh Press-Republican,pressrepublican.com,https://www.pressrepublican.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1125,NY - Glens Falls Post-Star,poststar.com,https://poststar.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1126,NY - Watertown Daily Times,watertowndailytimes.com,https://www.watertowndailytimes.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1127,NY - Kingston Daily Freeman,dailyfreeman.com,https://www.dailyfreeman.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1128,NY - Middletown Times Herald-Record,recordonline.com,https://www.recordonline.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1129,NY - New York Focus,nysfocus.com,https://www.nysfocus.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1130,NY - City Limits,citylimits.org,https://citylimits.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1131,NY - The Indypendent,indypendent.org,https://indypendent.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1132,NY - Queens Daily Eagle,queenseagle.com,https://queenseagle.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1133,NY - Brooklyn Eagle,brooklyneagle.com,https://brooklyneagle.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1134,NY - Bronx Times,bxtimes.com,https://www.bxtimes.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1135,NC - Hickory Daily Record,hickoryrecord.com,https://www.hickoryrecord.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1136,NC - Morganton News Herald,morganton.com,https://www.morganton.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1137,NC - Burlington Times-News,thetimesnews.com,https://www.thetimesnews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1138,NC - Sanford Herald,sanfordherald.com,https://www.sanfordherald.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1139,NC - Wilson Times,wilsontimes.com,https://www.wilsontimes.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1140,NC - Kinston Free Press,kinston.com,https://www.kinston.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1141,NC - NC Health News,northcarolinahealthnews.org,https://www.northcarolinahealthnews.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1142,NC - Cardinal & Pine,cardinalpine.com,https://cardinalpine.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1143,ND - Wahpeton Daily News,wahpetondailynews.com,https://www.wahpetondailynews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1144,ND - Williston Daily Herald,willistonherald.com,https://www.willistonherald.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1145,ND - ND Monitor,ndmonitor.com,https://ndmonitor.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1146,ND - Prairie Public Radio,prairiepublic.org,https://www.prairiepublic.org/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1147,OH - Portsmouth Daily Times,portsmouth-dailytimes.com,https://www.portsmouth-dailytimes.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1148,OH - Chillicothe Gazette,chillicothegazette.com,https://www.chillicothegazette.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1149,OH - Zanesville Times Recorder,zanesvilletimesrecorder.com,https://www.zanesvilletimesrecorder.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1150,OH - Lancaster Eagle-Gazette,lancastereaglegazette.com,https://www.lancastereaglegazette.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1151,OH - Fremont News-Messenger,thenews-messenger.com,https://www.thenews-messenger.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1152,OH - Sandusky Register,sanduskyregister.com,https://www.sanduskyregister.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1153,OH - Lima News,limaohio.com,https://www.limaohio.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1154,OH - Defiance Crescent-News,crescent-news.com,https://www.crescent-news.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1155,OH - Marion Star,marionstar.com,https://www.marionstar.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1156,OH - Signal Cleveland,signalcleveland.org,https://signalcleveland.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1157,OK - Bartlesville Examiner-Enterprise,examiner-enterprise.com,https://www.examiner-enterprise.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1158,OK - Ponca City News,poncacitynews.com,https://www.poncacitynews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1159,OK - Shawnee News-Star,news-star.com,https://www.news-star.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1160,OK - Chickasha Express-Star,chickashanews.com,https://www.chickashanews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1161,OK - Oklahoma Voice,oklahomavoice.com,https://oklahomavoice.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1162,OR - Ashland Tidings,dailytidings.com,https://www.dailytidings.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1163,OR - Klamath Falls Herald News,heraldandnews.com,https://www.heraldandnews.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1164,OR - Roseburg News-Review,nrtoday.com,https://www.nrtoday.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1165,OR - The Lund Report,lundreport.org,https://www.lundreport.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1166,OR - Oregon Capital Chronicle,oregoncapitalchronicle.com,https://oregoncapitalchronicle.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1167,OR - Street Roots Portland,streetroots.org,https://www.streetroots.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1168,PA - Altoona Mirror,altoonamirror.com,https://www.altoonamirror.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1169,PA - Johnstown Tribune-Democrat,tribdem.com,https://www.tribdem.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1170,PA - Greensburg Tribune-Review,triblive.com,https://triblive.com/local/westmoreland/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1171,PA - Beaver County Times,timesonline.com,https://www.timesonline.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1172,PA - Butler Eagle,butlereagle.com,https://www.butlereagle.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1173,PA - New Castle News,ncnewsonline.com,https://www.ncnewsonline.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1174,PA - Lebanon Daily News,ldnews.com,https://www.ldnews.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1175,PA - York Daily Record,ydr.com,https://www.ydr.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1176,PA - Chambersburg Public Opinion,publicopiniononline.com,https://www.publicopiniononline.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1177,PA - Centre Daily Times,centredaily.com,https://www.centredaily.com/news/local/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1178,PA - Broad + Liberty,broadandliberty.com,https://broadandliberty.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1179,RI - East Bay Media,eastbayri.com,https://www.eastbayri.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1180,RI - Cranston Herald,cranstononline.com,https://www.cranstononline.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1181,SC - Aiken Standard,aikenstandard.com,https://www.aikenstandard.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1182,SC - Florence Morning News,scnow.com,https://www.scnow.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1183,SC - Orangeburg Times & Democrat,thetandd.com,https://thetandd.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1184,SC - Beaufort Gazette,islandpacket.com,https://www.islandpacket.com/news/local/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1185,SC - SC Daily Gazette,scdailygazette.com,https://scdailygazette.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1186,SD - Brookings Register,brookingsregister.com,https://www.brookingsregister.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1187,SD - Huron Plainsman,plainsman.com,https://www.plainsman.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1188,SD - Mitchell Daily Republic,mitchellrepublic.com,https://www.mitchellrepublic.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1189,TN - Murfreesboro Daily News Journal,dnj.com,https://www.dnj.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1190,TN - Cookeville Herald-Citizen,herald-citizen.com,https://www.herald-citizen.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1191,TN - Columbia Daily Herald,columbiadailyherald.com,https://www.columbiadailyherald.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1192,TN - Kingsport Times-News,timesnews.net,https://www.timesnews.net/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1193,TN - Bristol Herald Courier,heraldcourier.com,https://heraldcourier.com/search/?f=rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1194,TN - Nashville Scene,nashvillescene.com,https://www.nashvillescene.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
